"Persons Place of Usual Residence","1134812","Male","Married",59
"Persons Place of Usual Residence","1134812","Male","Not applicable",43
"Persons Place of Usual Residence","1134812","Male","Total",149
"Persons Place of Usual Residence","1134812","Female","Never married",45
"Persons Place of Usual Residence","1134812","Female","Widowed",4
"Persons Place of Usual Residence","1134812","Female","Divorced",9
"Persons Place of Usual Residence","1134812","Female","Separated",0
"Persons Place of Usual Residence","1134812","Female","Married",59
"Persons Place of Usual Residence","1134812","Female","Not applicable",35
"Persons Place of Usual Residence","1134812","Female","Total",159
"Persons Place of Usual Residence","1134812","Total","Never married",90
"Persons Place of Usual Residence","1134812","Total","Widowed",7
"Persons Place of Usual Residence","1134812","Total","Divorced",16
"Persons Place of Usual Residence","1134812","Total","Separated",9
"Persons Place of Usual Residence","1134812","Total","Married",121
"Persons Place of Usual Residence","1134812","Total","Not applicable",70
"Persons Place of Usual Residence","1134812","Total","Total",305
"Persons Place of Usual Residence","1134813","Male","Never married",107
"Persons Place of Usual Residence","1134813","Male","Widowed",0
"Persons Place of Usual Residence","1134813","Male","Divorced",5
"Persons Place of Usual Residence","1134813","Male","Separated",0
"Persons Place of Usual Residence","1134813","Male","Married",80
"Persons Place of Usual Residence","1134813","Male","Not applicable",32
"Persons Place of Usual Residence","1134813","Male","Total",227
"Persons Place of Usual Residence","1134813","Female","Never married",130
"Persons Place of Usual Residence","1134813","Female","Widowed",6
"Persons Place of Usual Residence","1134813","Female","Divorced",27
"Persons Place of Usual Residence","1134813","Female","Separated",3
"Persons Place of Usual Residence","1134813","Female","Married",74
"Persons Place of Usual Residence","1134813","Female","Not applicable",27
"Persons Place of Usual Residence","1134813","Female","Total",271
"Persons Place of Usual Residence","1134813","Total","Never married",234
"Persons Place of Usual Residence","1134813","Total","Widowed",6
"Persons Place of Usual Residence","1134813","Total","Divorced",31
"Persons Place of Usual Residence","1134813","Total","Separated",9
"Persons Place of Usual Residence","1134813","Total","Married",155
"Persons Place of Usual Residence","1134813","Total","Not applicable",64
"Persons Place of Usual Residence","1134813","Total","Total",501
"Persons Place of Usual Residence","1134814","Male","Never married",114
"Persons Place of Usual Residence","1134814","Male","Widowed",0
"Persons Place of Usual Residence","1134814","Male","Divorced",11
"Persons Place of Usual Residence","1134814","Male","Separated",3
"Persons Place of Usual Residence","1134814","Male","Married",108
"Persons Place of Usual Residence","1134814","Male","Not applicable",66
"Persons Place of Usual Residence","1134814","Male","Total",304
"Persons Place of Usual Residence","1134814","Female","Never married",105
"Persons Place of Usual Residence","1134814","Female","Widowed",11
"Persons Place of Usual Residence","1134814","Female","Divorced",14
"Persons Place of Usual Residence","1134814","Female","Separated",8
"Persons Place of Usual Residence","1134814","Female","Married",110
"Persons Place of Usual Residence","1134814","Female","Not applicable",63
"Persons Place of Usual Residence","1134814","Female","Total",314
"Persons Place of Usual Residence","1134814","Total","Never married",221
"Persons Place of Usual Residence","1134814","Total","Widowed",14
"Persons Place of Usual Residence","1134814","Total","Divorced",23
"Persons Place of Usual Residence","1134814","Total","Separated",10
"Persons Place of Usual Residence","1134814","Total","Married",221
"Persons Place of Usual Residence","1134814","Total","Not applicable",129
"Persons Place of Usual Residence","1134814","Total","Total",616
"Persons Place of Usual Residence","1134815","Male","Never married",47
"Persons Place of Usual Residence","1134815","Male","Widowed",0
"Persons Place of Usual Residence","1134815","Male","Divorced",6
"Persons Place of Usual Residence","1134815","Male","Separated",0
"Persons Place of Usual Residence","1134815","Male","Married",53
"Persons Place of Usual Residence","1134815","Male","Not applicable",34
"Persons Place of Usual Residence","1134815","Male","Total",150
"Persons Place of Usual Residence","1134815","Female","Never married",52
"Persons Place of Usual Residence","1134815","Female","Widowed",6
"Persons Place of Usual Residence","1134815","Female","Divorced",6
"Persons Place of Usual Residence","1134815","Female","Separated",0
"Persons Place of Usual Residence","1134815","Female","Married",57
"Persons Place of Usual Residence","1134815","Female","Not applicable",38
"Persons Place of Usual Residence","1134815","Female","Total",165
"Persons Place of Usual Residence","1134815","Total","Never married",101
"Persons Place of Usual Residence","1134815","Total","Widowed",8
"Persons Place of Usual Residence","1134815","Total","Divorced",17
"Persons Place of Usual Residence","1134815","Total","Separated",0
"Persons Place of Usual Residence","1134815","Total","Married",112
"Persons Place of Usual Residence","1134815","Total","Not applicable",74
"Persons Place of Usual Residence","1134815","Total","Total",317
"Persons Place of Usual Residence","1134816","Male","Never married",76
"Persons Place of Usual Residence","1134816","Male","Widowed",0
"Persons Place of Usual Residence","1134816","Male","Divorced",17
"Persons Place of Usual Residence","1134816","Male","Separated",4
"Persons Place of Usual Residence","1134816","Male","Married",113
"Persons Place of Usual Residence","1134816","Male","Not applicable",54
"Persons Place of Usual Residence","1134816","Male","Total",267
"Persons Place of Usual Residence","1134816","Female","Never married",91
"Persons Place of Usual Residence","1134816","Female","Widowed",11
"Persons Place of Usual Residence","1134816","Female","Divorced",11
"Persons Place of Usual Residence","1134816","Female","Separated",4
"Persons Place of Usual Residence","1134816","Female","Married",110
"Persons Place of Usual Residence","1134816","Female","Not applicable",61
"Persons Place of Usual Residence","1134816","Female","Total",288
"Persons Place of Usual Residence","1134816","Total","Never married",168
"Persons Place of Usual Residence","1134816","Total","Widowed",11
"Persons Place of Usual Residence","1134816","Total","Divorced",30
"Persons Place of Usual Residence","1134816","Total","Separated",12
"Persons Place of Usual Residence","1134816","Total","Married",223
"Persons Place of Usual Residence","1134816","Total","Not applicable",115
"Persons Place of Usual Residence","1134816","Total","Total",553
"Persons Place of Usual Residence","1134817","Male","Never married",69
"Persons Place of Usual Residence","1134817","Male","Widowed",3
"Persons Place of Usual Residence","1134817","Male","Divorced",3
"Persons Place of Usual Residence","1134817","Male","Separated",3
"Persons Place of Usual Residence","1134817","Male","Married",101
"Persons Place of Usual Residence","1134817","Male","Not applicable",57
"Persons Place of Usual Residence","1134817","Male","Total",235
"Persons Place of Usual Residence","1134817","Female","Never married",65
"Persons Place of Usual Residence","1134817","Female","Widowed",9
"Persons Place of Usual Residence","1134817","Female","Divorced",18
"Persons Place of Usual Residence","1134817","Female","Separated",0
"Persons Place of Usual Residence","1134817","Female","Married",104
"Persons Place of Usual Residence","1134817","Female","Not applicable",65
"Persons Place of Usual Residence","1134817","Female","Total",259
"Persons Place of Usual Residence","1134817","Total","Never married",134
"Persons Place of Usual Residence","1134817","Total","Widowed",11
"Persons Place of Usual Residence","1134817","Total","Divorced",25
"Persons Place of Usual Residence","1134817","Total","Separated",6
"Persons Place of Usual Residence","1134817","Total","Married",204
"Persons Place of Usual Residence","1134817","Total","Not applicable",123
"Persons Place of Usual Residence","1134817","Total","Total",498
"Persons Place of Usual Residence","1134818","Male","Never married",35
"Persons Place of Usual Residence","1134818","Male","Widowed",0
"Persons Place of Usual Residence","1134818","Male","Divorced",0
"Persons Place of Usual Residence","1134818","Male","Separated",0
"Persons Place of Usual Residence","1134818","Male","Married",75
"Persons Place of Usual Residence","1134818","Male","Not applicable",38
"Persons Place of Usual Residence","1134818","Male","Total",152
"Persons Place of Usual Residence","1134818","Female","Never married",24
"Persons Place of Usual Residence","1134818","Female","Widowed",12
"Persons Place of Usual Residence","1134818","Female","Divorced",13
"Persons Place of Usual Residence","1134818","Female","Separated",0
"Persons Place of Usual Residence","1134818","Female","Married",73
"Persons Place of Usual Residence","1134818","Female","Not applicable",27
"Persons Place of Usual Residence","1134818","Female","Total",144
"Persons Place of Usual Residence","1134818","Total","Never married",54
"Persons Place of Usual Residence","1134818","Total","Widowed",7
"Persons Place of Usual Residence","1134818","Total","Divorced",11
"Persons Place of Usual Residence","1134818","Total","Separated",0
"Persons Place of Usual Residence","1134818","Total","Married",146
"Persons Place of Usual Residence","1134818","Total","Not applicable",66
"Persons Place of Usual Residence","1134818","Total","Total",299
"Persons Place of Usual Residence","1134819","Male","Never married",78
"Persons Place of Usual Residence","1134819","Male","Widowed",3
"Persons Place of Usual Residence","1134819","Male","Divorced",16
"Persons Place of Usual Residence","1134819","Male","Separated",0
"Persons Place of Usual Residence","1134819","Male","Married",65
"Persons Place of Usual Residence","1134819","Male","Not applicable",38
"Persons Place of Usual Residence","1134819","Male","Total",198
"Persons Place of Usual Residence","1134819","Female","Never married",99
"Persons Place of Usual Residence","1134819","Female","Widowed",4
"Persons Place of Usual Residence","1134819","Female","Divorced",21
"Persons Place of Usual Residence","1134819","Female","Separated",3
"Persons Place of Usual Residence","1134819","Female","Married",62
"Persons Place of Usual Residence","1134819","Female","Not applicable",24
"Persons Place of Usual Residence","1134819","Female","Total",221
"Persons Place of Usual Residence","1134819","Total","Never married",178
"Persons Place of Usual Residence","1134819","Total","Widowed",9
"Persons Place of Usual Residence","1134819","Total","Divorced",38
"Persons Place of Usual Residence","1134819","Total","Separated",3
"Persons Place of Usual Residence","1134819","Total","Married",126
"Persons Place of Usual Residence","1134819","Total","Not applicable",62
"Persons Place of Usual Residence","1134819","Total","Total",419
"Persons Place of Usual Residence","1134820","Male","Never married",105
"Persons Place of Usual Residence","1134820","Male","Widowed",4
"Persons Place of Usual Residence","1134820","Male","Divorced",16
"Persons Place of Usual Residence","1134820","Male","Separated",3
"Persons Place of Usual Residence","1134820","Male","Married",74
"Persons Place of Usual Residence","1134820","Male","Not applicable",22
"Persons Place of Usual Residence","1134820","Male","Total",222
"Persons Place of Usual Residence","1134820","Female","Never married",136
"Persons Place of Usual Residence","1134820","Female","Widowed",0
"Persons Place of Usual Residence","1134820","Female","Divorced",11
"Persons Place of Usual Residence","1134820","Female","Separated",4
"Persons Place of Usual Residence","1134820","Female","Married",79
"Persons Place of Usual Residence","1134820","Female","Not applicable",21
"Persons Place of Usual Residence","1134820","Female","Total",255
"Persons Place of Usual Residence","1134820","Total","Never married",240
"Persons Place of Usual Residence","1134820","Total","Widowed",6
"Persons Place of Usual Residence","1134820","Total","Divorced",25
"Persons Place of Usual Residence","1134820","Total","Separated",12
"Persons Place of Usual Residence","1134820","Total","Married",151
"Persons Place of Usual Residence","1134820","Total","Not applicable",49
"Persons Place of Usual Residence","1134820","Total","Total",480
"Persons Place of Usual Residence","1134821","Male","Never married",77
"Persons Place of Usual Residence","1134821","Male","Widowed",0
"Persons Place of Usual Residence","1134821","Male","Divorced",24
"Persons Place of Usual Residence","1134821","Male","Separated",4
"Persons Place of Usual Residence","1134821","Male","Married",67
"Persons Place of Usual Residence","1134821","Male","Not applicable",37
"Persons Place of Usual Residence","1134821","Male","Total",202
"Persons Place of Usual Residence","1134821","Female","Never married",120
"Persons Place of Usual Residence","1134821","Female","Widowed",11
"Persons Place of Usual Residence","1134821","Female","Divorced",33
"Persons Place of Usual Residence","1134821","Female","Separated",5
"Persons Place of Usual Residence","1134821","Female","Married",74
"Persons Place of Usual Residence","1134821","Female","Not applicable",37
"Persons Place of Usual Residence","1134821","Female","Total",271
"Persons Place of Usual Residence","1134821","Total","Never married",198
"Persons Place of Usual Residence","1134821","Total","Widowed",9
"Persons Place of Usual Residence","1134821","Total","Divorced",53
"Persons Place of Usual Residence","1134821","Total","Separated",8
"Persons Place of Usual Residence","1134821","Total","Married",134
"Persons Place of Usual Residence","1134821","Total","Not applicable",74
"Persons Place of Usual Residence","1134821","Total","Total",475
"Persons Place of Usual Residence","1134822","Male","Never married",29
"Persons Place of Usual Residence","1134822","Male","Widowed",0
"Persons Place of Usual Residence","1134822","Male","Divorced",5
"Persons Place of Usual Residence","1134822","Male","Separated",0
"Persons Place of Usual Residence","1134822","Male","Married",50
"Persons Place of Usual Residence","1134822","Male","Not applicable",41
"Persons Place of Usual Residence","1134822","Male","Total",127
"Persons Place of Usual Residence","1134822","Female","Never married",40
"Persons Place of Usual Residence","1134822","Female","Widowed",10
"Persons Place of Usual Residence","1134822","Female","Divorced",7
"Persons Place of Usual Residence","1134822","Female","Separated",0
"Persons Place of Usual Residence","1134822","Female","Married",60
"Persons Place of Usual Residence","1134822","Female","Not applicable",38
"Persons Place of Usual Residence","1134822","Female","Total",144
"Persons Place of Usual Residence","1134822","Total","Never married",64
"Persons Place of Usual Residence","1134822","Total","Widowed",7
"Persons Place of Usual Residence","1134822","Total","Divorced",11
"Persons Place of Usual Residence","1134822","Total","Separated",0
"Persons Place of Usual Residence","1134822","Total","Married",110
"Persons Place of Usual Residence","1134822","Total","Not applicable",76
"Persons Place of Usual Residence","1134822","Total","Total",273
"Persons Place of Usual Residence","1134823","Male","Never married",159
"Persons Place of Usual Residence","1134823","Male","Widowed",8
"Persons Place of Usual Residence","1134823","Male","Divorced",21
"Persons Place of Usual Residence","1134823","Male","Separated",11
"Persons Place of Usual Residence","1134823","Male","Married",97
"Persons Place of Usual Residence","1134823","Male","Not applicable",21
"Persons Place of Usual Residence","1134823","Male","Total",306
"Persons Place of Usual Residence","1134823","Female","Never married",166
"Persons Place of Usual Residence","1134823","Female","Widowed",21
"Persons Place of Usual Residence","1134823","Female","Divorced",29
"Persons Place of Usual Residence","1134823","Female","Separated",5
"Persons Place of Usual Residence","1134823","Female","Married",86
"Persons Place of Usual Residence","1134823","Female","Not applicable",32
"Persons Place of Usual Residence","1134823","Female","Total",338
"Persons Place of Usual Residence","1134823","Total","Never married",321
"Persons Place of Usual Residence","1134823","Total","Widowed",24
"Persons Place of Usual Residence","1134823","Total","Divorced",46
"Persons Place of Usual Residence","1134823","Total","Separated",16
"Persons Place of Usual Residence","1134823","Total","Married",173
"Persons Place of Usual Residence","1134823","Total","Not applicable",56
"Persons Place of Usual Residence","1134823","Total","Total",640
"Persons Place of Usual Residence","1134824","Male","Never married",150
"Persons Place of Usual Residence","1134824","Male","Widowed",0
"Persons Place of Usual Residence","1134824","Male","Divorced",17
"Persons Place of Usual Residence","1134824","Male","Separated",6
"Persons Place of Usual Residence","1134824","Male","Married",92
"Persons Place of Usual Residence","1134824","Male","Not applicable",36
"Persons Place of Usual Residence","1134824","Male","Total",306
"Persons Place of Usual Residence","1134824","Female","Never married",123
"Persons Place of Usual Residence","1134824","Female","Widowed",7
"Persons Place of Usual Residence","1134824","Female","Divorced",32
"Persons Place of Usual Residence","1134824","Female","Separated",8
"Persons Place of Usual Residence","1134824","Female","Married",85
"Persons Place of Usual Residence","1134824","Female","Not applicable",46
"Persons Place of Usual Residence","1134824","Female","Total",303
"Persons Place of Usual Residence","1134824","Total","Never married",278
"Persons Place of Usual Residence","1134824","Total","Widowed",11
"Persons Place of Usual Residence","1134824","Total","Divorced",44
"Persons Place of Usual Residence","1134824","Total","Separated",13
"Persons Place of Usual Residence","1134824","Total","Married",176
"Persons Place of Usual Residence","1134824","Total","Not applicable",85
"Persons Place of Usual Residence","1134824","Total","Total",611
"Persons Place of Usual Residence","1134825","Male","Never married",90
"Persons Place of Usual Residence","1134825","Male","Widowed",0
"Persons Place of Usual Residence","1134825","Male","Divorced",12
"Persons Place of Usual Residence","1134825","Male","Separated",4
"Persons Place of Usual Residence","1134825","Male","Married",59
"Persons Place of Usual Residence","1134825","Male","Not applicable",23
"Persons Place of Usual Residence","1134825","Male","Total",188
"Persons Place of Usual Residence","1134825","Female","Never married",77
"Persons Place of Usual Residence","1134825","Female","Widowed",4
"Persons Place of Usual Residence","1134825","Female","Divorced",10
"Persons Place of Usual Residence","1134825","Female","Separated",0
"Persons Place of Usual Residence","1134825","Female","Married",56
"Persons Place of Usual Residence","1134825","Female","Not applicable",21
"Persons Place of Usual Residence","1134825","Female","Total",162
"Persons Place of Usual Residence","1134825","Total","Never married",169
"Persons Place of Usual Residence","1134825","Total","Widowed",4
"Persons Place of Usual Residence","1134825","Total","Divorced",18
"Persons Place of Usual Residence","1134825","Total","Separated",3
"Persons Place of Usual Residence","1134825","Total","Married",116
"Persons Place of Usual Residence","1134825","Total","Not applicable",43
"Persons Place of Usual Residence","1134825","Total","Total",354
"Persons Place of Usual Residence","1134826","Male","Never married",64
"Persons Place of Usual Residence","1134826","Male","Widowed",3
"Persons Place of Usual Residence","1134826","Male","Divorced",10
"Persons Place of Usual Residence","1134826","Male","Separated",0
"Persons Place of Usual Residence","1134826","Male","Married",73
"Persons Place of Usual Residence","1134826","Male","Not applicable",35
"Persons Place of Usual Residence","1134826","Male","Total",184
"Persons Place of Usual Residence","1134826","Female","Never married",72
"Persons Place of Usual Residence","1134826","Female","Widowed",4
"Persons Place of Usual Residence","1134826","Female","Divorced",12
"Persons Place of Usual Residence","1134826","Female","Separated",9
"Persons Place of Usual Residence","1134826","Female","Married",69
"Persons Place of Usual Residence","1134826","Female","Not applicable",28
"Persons Place of Usual Residence","1134826","Female","Total",191
"Persons Place of Usual Residence","1134826","Total","Never married",137
"Persons Place of Usual Residence","1134826","Total","Widowed",9
"Persons Place of Usual Residence","1134826","Total","Divorced",22
"Persons Place of Usual Residence","1134826","Total","Separated",11
"Persons Place of Usual Residence","1134826","Total","Married",137
"Persons Place of Usual Residence","1134826","Total","Not applicable",63
"Persons Place of Usual Residence","1134826","Total","Total",375
"Persons Place of Usual Residence","1134827","Male","Never married",92
"Persons Place of Usual Residence","1134827","Male","Widowed",4
"Persons Place of Usual Residence","1134827","Male","Divorced",40
"Persons Place of Usual Residence","1134827","Male","Separated",7
"Persons Place of Usual Residence","1134827","Male","Married",21
"Persons Place of Usual Residence","1134827","Male","Not applicable",16
"Persons Place of Usual Residence","1134827","Male","Total",189
"Persons Place of Usual Residence","1134827","Female","Never married",71
"Persons Place of Usual Residence","1134827","Female","Widowed",36
"Persons Place of Usual Residence","1134827","Female","Divorced",58
"Persons Place of Usual Residence","1134827","Female","Separated",20
"Persons Place of Usual Residence","1134827","Female","Married",21
"Persons Place of Usual Residence","1134827","Female","Not applicable",18
"Persons Place of Usual Residence","1134827","Female","Total",221
"Persons Place of Usual Residence","1134827","Total","Never married",159
"Persons Place of Usual Residence","1134827","Total","Widowed",46
"Persons Place of Usual Residence","1134827","Total","Divorced",99
"Persons Place of Usual Residence","1134827","Total","Separated",29
"Persons Place of Usual Residence","1134827","Total","Married",43
"Persons Place of Usual Residence","1134827","Total","Not applicable",37
"Persons Place of Usual Residence","1134827","Total","Total",406
"Persons Place of Usual Residence","1134828","Male","Never married",27
"Persons Place of Usual Residence","1134828","Male","Widowed",0
"Persons Place of Usual Residence","1134828","Male","Divorced",4
"Persons Place of Usual Residence","1134828","Male","Separated",0
"Persons Place of Usual Residence","1134828","Male","Married",65
"Persons Place of Usual Residence","1134828","Male","Not applicable",40
"Persons Place of Usual Residence","1134828","Male","Total",139
"Persons Place of Usual Residence","1134828","Female","Never married",31
"Persons Place of Usual Residence","1134828","Female","Widowed",4
"Persons Place of Usual Residence","1134828","Female","Divorced",4
"Persons Place of Usual Residence","1134828","Female","Separated",3
"Persons Place of Usual Residence","1134828","Female","Married",61
"Persons Place of Usual Residence","1134828","Female","Not applicable",51
"Persons Place of Usual Residence","1134828","Female","Total",153
"Persons Place of Usual Residence","1134828","Total","Never married",59
"Persons Place of Usual Residence","1134828","Total","Widowed",6
"Persons Place of Usual Residence","1134828","Total","Divorced",7
"Persons Place of Usual Residence","1134828","Total","Separated",3
"Persons Place of Usual Residence","1134828","Total","Married",129
"Persons Place of Usual Residence","1134828","Total","Not applicable",85
"Persons Place of Usual Residence","1134828","Total","Total",295
"Persons Place of Usual Residence","1134829","Male","Never married",46
"Persons Place of Usual Residence","1134829","Male","Widowed",0
"Persons Place of Usual Residence","1134829","Male","Divorced",0
"Persons Place of Usual Residence","1134829","Male","Separated",0
"Persons Place of Usual Residence","1134829","Male","Married",66
"Persons Place of Usual Residence","1134829","Male","Not applicable",48
"Persons Place of Usual Residence","1134829","Male","Total",161
"Persons Place of Usual Residence","1134829","Female","Never married",66
"Persons Place of Usual Residence","1134829","Female","Widowed",4
"Persons Place of Usual Residence","1134829","Female","Divorced",8
"Persons Place of Usual Residence","1134829","Female","Separated",4
"Persons Place of Usual Residence","1134829","Female","Married",63
"Persons Place of Usual Residence","1134829","Female","Not applicable",37
"Persons Place of Usual Residence","1134829","Female","Total",183
"Persons Place of Usual Residence","1134829","Total","Never married",110
"Persons Place of Usual Residence","1134829","Total","Widowed",9
"Persons Place of Usual Residence","1134829","Total","Divorced",16
"Persons Place of Usual Residence","1134829","Total","Separated",7
"Persons Place of Usual Residence","1134829","Total","Married",127
"Persons Place of Usual Residence","1134829","Total","Not applicable",79
"Persons Place of Usual Residence","1134829","Total","Total",353
"Persons Place of Usual Residence","1134830","Male","Never married",103
"Persons Place of Usual Residence","1134830","Male","Widowed",0
"Persons Place of Usual Residence","1134830","Male","Divorced",14
"Persons Place of Usual Residence","1134830","Male","Separated",0
"Persons Place of Usual Residence","1134830","Male","Married",84
"Persons Place of Usual Residence","1134830","Male","Not applicable",40
"Persons Place of Usual Residence","1134830","Male","Total",234
"Persons Place of Usual Residence","1134830","Female","Never married",130
"Persons Place of Usual Residence","1134830","Female","Widowed",8
"Persons Place of Usual Residence","1134830","Female","Divorced",24
"Persons Place of Usual Residence","1134830","Female","Separated",5
"Persons Place of Usual Residence","1134830","Female","Married",81
"Persons Place of Usual Residence","1134830","Female","Not applicable",41
"Persons Place of Usual Residence","1134830","Female","Total",284
"Persons Place of Usual Residence","1134830","Total","Never married",227
"Persons Place of Usual Residence","1134830","Total","Widowed",8
"Persons Place of Usual Residence","1134830","Total","Divorced",34
"Persons Place of Usual Residence","1134830","Total","Separated",5
"Persons Place of Usual Residence","1134830","Total","Married",165
"Persons Place of Usual Residence","1134830","Total","Not applicable",79
"Persons Place of Usual Residence","1134830","Total","Total",515
"Persons Place of Usual Residence","1134831","Male","Never married",55
"Persons Place of Usual Residence","1134831","Male","Widowed",0
"Persons Place of Usual Residence","1134831","Male","Divorced",9
"Persons Place of Usual Residence","1134831","Male","Separated",3
"Persons Place of Usual Residence","1134831","Male","Married",65
"Persons Place of Usual Residence","1134831","Male","Not applicable",29
"Persons Place of Usual Residence","1134831","Male","Total",154
"Persons Place of Usual Residence","1134831","Female","Never married",90
"Persons Place of Usual Residence","1134831","Female","Widowed",10
"Persons Place of Usual Residence","1134831","Female","Divorced",8
"Persons Place of Usual Residence","1134831","Female","Separated",10
"Persons Place of Usual Residence","1134831","Female","Married",66
"Persons Place of Usual Residence","1134831","Female","Not applicable",25
"Persons Place of Usual Residence","1134831","Female","Total",204
"Persons Place of Usual Residence","1134831","Total","Never married",146
"Persons Place of Usual Residence","1134831","Total","Widowed",7
"Persons Place of Usual Residence","1134831","Total","Divorced",14
"Persons Place of Usual Residence","1134831","Total","Separated",7
"Persons Place of Usual Residence","1134831","Total","Married",130
"Persons Place of Usual Residence","1134831","Total","Not applicable",51
"Persons Place of Usual Residence","1134831","Total","Total",360
"Persons Place of Usual Residence","1134832","Male","Never married",144
"Persons Place of Usual Residence","1134832","Male","Widowed",0
"Persons Place of Usual Residence","1134832","Male","Divorced",21
"Persons Place of Usual Residence","1134832","Male","Separated",7
"Persons Place of Usual Residence","1134832","Male","Married",62
"Persons Place of Usual Residence","1134832","Male","Not applicable",16
"Persons Place of Usual Residence","1134832","Male","Total",242
"Persons Place of Usual Residence","1134832","Female","Never married",154
"Persons Place of Usual Residence","1134832","Female","Widowed",11
"Persons Place of Usual Residence","1134832","Female","Divorced",24
"Persons Place of Usual Residence","1134832","Female","Separated",9
"Persons Place of Usual Residence","1134832","Female","Married",61
"Persons Place of Usual Residence","1134832","Female","Not applicable",33
"Persons Place of Usual Residence","1134832","Female","Total",293
"Persons Place of Usual Residence","1134832","Total","Never married",292
"Persons Place of Usual Residence","1134832","Total","Widowed",14
"Persons Place of Usual Residence","1134832","Total","Divorced",45
"Persons Place of Usual Residence","1134832","Total","Separated",13
"Persons Place of Usual Residence","1134832","Total","Married",127
"Persons Place of Usual Residence","1134832","Total","Not applicable",43
"Persons Place of Usual Residence","1134832","Total","Total",540
"Persons Place of Usual Residence","1134833","Male","Never married",161
"Persons Place of Usual Residence","1134833","Male","Widowed",4
"Persons Place of Usual Residence","1134833","Male","Divorced",19
"Persons Place of Usual Residence","1134833","Male","Separated",10
"Persons Place of Usual Residence","1134833","Male","Married",65
"Persons Place of Usual Residence","1134833","Male","Not applicable",24
"Persons Place of Usual Residence","1134833","Male","Total",285
"Persons Place of Usual Residence","1134833","Female","Never married",151
"Persons Place of Usual Residence","1134833","Female","Widowed",11
"Persons Place of Usual Residence","1134833","Female","Divorced",15
"Persons Place of Usual Residence","1134833","Female","Separated",5
"Persons Place of Usual Residence","1134833","Female","Married",52
"Persons Place of Usual Residence","1134833","Female","Not applicable",31
"Persons Place of Usual Residence","1134833","Female","Total",268
"Persons Place of Usual Residence","1134833","Total","Never married",312
"Persons Place of Usual Residence","1134833","Total","Widowed",13
"Persons Place of Usual Residence","1134833","Total","Divorced",37
"Persons Place of Usual Residence","1134833","Total","Separated",21
"Persons Place of Usual Residence","1134833","Total","Married",121
"Persons Place of Usual Residence","1134833","Total","Not applicable",52
"Persons Place of Usual Residence","1134833","Total","Total",552
"Persons Place of Usual Residence","1134834","Male","Never married",73
"Persons Place of Usual Residence","1134834","Male","Widowed",0
"Persons Place of Usual Residence","1134834","Male","Divorced",3
"Persons Place of Usual Residence","1134834","Male","Separated",6
"Persons Place of Usual Residence","1134834","Male","Married",46
"Persons Place of Usual Residence","1134834","Male","Not applicable",23
"Persons Place of Usual Residence","1134834","Male","Total",147
"Persons Place of Usual Residence","1134834","Female","Never married",78
"Persons Place of Usual Residence","1134834","Female","Widowed",6
"Persons Place of Usual Residence","1134834","Female","Divorced",13
"Persons Place of Usual Residence","1134834","Female","Separated",3
"Persons Place of Usual Residence","1134834","Female","Married",45
"Persons Place of Usual Residence","1134834","Female","Not applicable",21
"Persons Place of Usual Residence","1134834","Female","Total",167
"Persons Place of Usual Residence","1134834","Total","Never married",155
"Persons Place of Usual Residence","1134834","Total","Widowed",6
"Persons Place of Usual Residence","1134834","Total","Divorced",17
"Persons Place of Usual Residence","1134834","Total","Separated",10
"Persons Place of Usual Residence","1134834","Total","Married",90
"Persons Place of Usual Residence","1134834","Total","Not applicable",40
"Persons Place of Usual Residence","1134834","Total","Total",314
"Persons Place of Usual Residence","1134835","Male","Never married",106
"Persons Place of Usual Residence","1134835","Male","Widowed",3
"Persons Place of Usual Residence","1134835","Male","Divorced",12
"Persons Place of Usual Residence","1134835","Male","Separated",4
"Persons Place of Usual Residence","1134835","Male","Married",56
"Persons Place of Usual Residence","1134835","Male","Not applicable",27
"Persons Place of Usual Residence","1134835","Male","Total",211
"Persons Place of Usual Residence","1134835","Female","Never married",153
"Persons Place of Usual Residence","1134835","Female","Widowed",6
"Persons Place of Usual Residence","1134835","Female","Divorced",11
"Persons Place of Usual Residence","1134835","Female","Separated",8
"Persons Place of Usual Residence","1134835","Female","Married",62
"Persons Place of Usual Residence","1134835","Female","Not applicable",30
"Persons Place of Usual Residence","1134835","Female","Total",270
"Persons Place of Usual Residence","1134835","Total","Never married",254
"Persons Place of Usual Residence","1134835","Total","Widowed",9
"Persons Place of Usual Residence","1134835","Total","Divorced",21
"Persons Place of Usual Residence","1134835","Total","Separated",17
"Persons Place of Usual Residence","1134835","Total","Married",119
"Persons Place of Usual Residence","1134835","Total","Not applicable",59
"Persons Place of Usual Residence","1134835","Total","Total",481
"Persons Place of Usual Residence","1134836","Male","Never married",101
"Persons Place of Usual Residence","1134836","Male","Widowed",3
"Persons Place of Usual Residence","1134836","Male","Divorced",11
"Persons Place of Usual Residence","1134836","Male","Separated",4
"Persons Place of Usual Residence","1134836","Male","Married",74
"Persons Place of Usual Residence","1134836","Male","Not applicable",35
"Persons Place of Usual Residence","1134836","Male","Total",217
"Persons Place of Usual Residence","1134836","Female","Never married",98
"Persons Place of Usual Residence","1134836","Female","Widowed",9
"Persons Place of Usual Residence","1134836","Female","Divorced",22
"Persons Place of Usual Residence","1134836","Female","Separated",6
"Persons Place of Usual Residence","1134836","Female","Married",70
"Persons Place of Usual Residence","1134836","Female","Not applicable",27
